eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
3250,620000,256.4334629058838,-544.190380859375,200,204,0.7821782178217822,10,1.0,61.646601638793946,-430.0447253417969,0.913204,2.0936838048696518,0.8724008178710938,0.09999999999999998,0,1262.4828366039121,1290.4464608226654
3250,620000,656.0236482620239,-355.8686096191406,200,204,0.801980198019802,10,1.0,37.939791450500486,-149.695439453125,0.41007823,4.07728572845459,0.6940312123298645,0.09999999999999998,1,789.5144639195106,930.3934487189546
3300,630000,267.1841979980469,-546.9449951171875,200,204,0.7524752475247525,10,1.0,78.53951347351074,-607.8447412109375,1.21085,2.1792056822776793,0.8274595940113068,0.09999999999999998,0,1280.799801400744,1290.8729676712085
3300,630000,368.94331283569335,-361.000341796875,200,204,0.806930693069307,10,1.0,33.69373769760132,-134.6025524902344,0.48048466,3.047165608406067,0.45414391994476316,0.09999999999999998,1,875.5746823716817,963.4223155670271
3350,640000,258.83102684021,-554.5402587890625,200,204,0.754950495049505,10,1.0,52.805830574035646,-394.06049682617186,0.7730871,2.0102270245552063,0.9101786005496979,0.09999999999999998,0,1252.4702740779837,1326.9846655010786
3350,640000,393.79906311035154,-357.0138427734375,200,204,0.8316831683168316,10,1.0,29.46134704589844,-139.30935821533203,0.45791063,3.280928726196289,0.560992980003357,0.09999999999999998,1,884.1340041264973,941.3462445106799
3400,650000,348.3817226409912,-550.2101196289062,200,204,0.7698019801980198,10,1.0,72.08403022766113,-498.98756713867186,1.0233881,1.9416132885217667,0.846560070514679,0.09999999999999998,0,1283.6870132182248,1339.8979482814373
3400,650000,377.0073921203613,-358.38466186523436,200,204,0.7846534653465347,10,1.0,23.037277660369874,-147.44455261230468,0.50694424,1.8845064198970796,0.4478978395462036,0.09999999999999998,1,787.86333218982,920.7799942516073
3450,660000,289.2891082763672,-552.3983642578125,200,204,0.7821782178217822,10,1.0,79.4213296508789,-404.3291345214844,0.73464966,2.5501536464691164,1.015721514225006,0.09999999999999998,0,1301.2426431204228,1388.25173620085
3450,660000,253.9672477722168,-364.3920104980469,200,204,0.801980198019802,10,1.0,24.48549587249756,-159.78788818359374,0.50290066,2.3442191600799562,0.5991607081890106,0.09999999999999998,1,899.8428343622629,937.3366683631697
3500,670000,289.84550895690916,-550.76513671875,200,204,0.7673267326732673,10,1.0,62.10905647277832,-538.9089392089844,1.0406286,2.2345110499858856,0.8246532821655274,0.09999999999999998,0,1224.4807200248438,1327.960586038629
3500,670000,339.8250484466553,-370.9829162597656,200,204,0.7747524752475248,10,1.0,27.19401330947876,-219.44909545898437,0.6681191,1.8764805054664613,0.6778357565402985,0.09999999999999998,1,916.1342149906656,978.26177281577
3550,680000,232.46793174743652,-551.2030639648438,200,204,0.754950495049505,10,1.0,48.31304565429687,-487.34161865234375,0.91565305,1.842285458445549,0.7247490096092224,0.09999999999999998,0,1225.667427788079,1270.7067972690895
3550,680000,374.0114465713501,-369.47425537109376,200,204,0.7920792079207921,10,1.0,34.04867095947266,-178.95287963867187,0.51381695,2.043186606168747,0.5996113872528076,0.09999999999999998,1,879.0671172676506,955.8735578738429
3600,690000,377.1612030029297,-556.7554321289062,200,204,0.745049504950495,10,1.0,80.49532264709472,-501.24708374023436,0.99732,2.0307386255264284,0.8706908762454987,0.09999999999999998,0,1269.5489623504225,1345.8880893941703
3600,690000,474.2364807128906,-372.4806213378906,200,204,0.7945544554455446,10,1.0,27.263246173858644,-212.19534240722658,0.6621736,3.83750723361969,0.5373293709754944,0.09999999999999998,1,930.641784811745,972.8366257230063
3650,700000,181.40780868530274,-553.5899169921875,200,204,0.754950495049505,10,1.0,39.90521839141846,-455.46333740234377,0.8376338,2.3014661371707916,0.674142245054245,0.09999999999999998,0,1240.8506374320773,1247.5370313734038
3650,700000,395.5175216674805,-382.62535400390624,200,204,0.8168316831683168,10,1.0,45.68932235717774,-291.8031451416016,0.9324235,2.186604341864586,0.7576495885849,0.09999999999999998,1,882.783605785582,989.0230693132543
3700,710000,192.01214752197265,-561.4733276367188,200,204,0.7599009900990099,10,1.0,48.93087059020996,-452.1527941894531,0.8739939,2.3383754324913024,0.6760332715511322,0.09999999999999998,0,1289.826036397637,1342.697770713808
3700,710000,394.3142107009888,-380.47260131835935,200,204,0.7821782178217822,10,1.0,21.548435935974123,-164.87512329101563,0.5233553,1.6373489642143249,0.5390333080291748,0.09999999999999998,1,858.1642396884823,988.6835441215198
3750,720000,214.3527027130127,-558.6673095703125,200,204,0.7475247524752475,10,1.0,53.73813335418701,-450.13953979492186,0.875908,2.0677466559410096,0.7479945290088653,0.09999999999999998,0,1334.4164925045166,1301.1681992770423
3750,720000,295.22363128662107,-384.9439331054688,200,204,0.7945544554455446,10,1.0,26.54883728027344,-208.8745556640625,0.4917778,2.2452605295181276,0.6695960819721222,0.09999999999999998,1,958.1544739749646,999.5556801221227
3800,730000,229.03185958862304,-558.2584228515625,200,204,0.7648514851485149,10,1.0,58.45573352813721,-530.1622131347656,1.0478647,2.250188499689102,0.824339109659195,0.09999999999999998,0,1245.0407902923323,1294.6412686099911
3800,730000,128.35828666687013,-378.48359375,200,204,0.7623762376237624,10,1.0,37.07803970336914,-328.2223468017578,0.90575635,1.8714439535140992,0.7132017314434052,0.09999999999999998,1,975.2965868470512,893.0891495785345
3850,740000,285.6339813232422,-566.5521484375,200,204,0.7475247524752475,10,1.0,51.51745113372803,-438.7628955078125,0.8119219,2.4632874846458437,0.6534460186958313,0.09999999999999998,0,1291.0937095447048,1312.5410012437158
3850,740000,348.5586616516113,-392.4991943359375,200,204,0.7995049504950495,10,1.0,43.66710163116455,-266.3916351318359,0.8078653,2.2918001651763915,0.6709094142913818,0.09999999999999998,1,956.9155622728301,1016.0321323890944
3900,750000,145.5088270187378,-566.4849609375,200,204,0.7623762376237624,10,1.0,57.01124542236328,-482.176943359375,0.95886946,2.2846078860759733,0.864719398021698,0.09999999999999998,0,1271.7874496679976,1322.028635954164
3900,750000,347.3424011230469,-392.1061767578125,200,204,0.7722772277227723,10,1.0,90.34541137695312,-229.8649475097656,0.5910455,2.896904592514038,0.7751106238365173,0.09999999999999998,1,971.0049736561335,986.1194481122183
3950,760000,321.2937059402466,-576.873828125,200,204,0.7376237623762376,10,1.0,57.30033645629883,-432.640244140625,0.81885016,1.990473185777664,0.7864235496520996,0.09999999999999998,0,1252.772174747705,1380.1500900694093
3950,760000,387.4895751953125,-402.5460571289062,200,204,0.7995049504950495,10,1.0,40.57998739242554,-143.18482849121094,0.3635655,2.719094665050507,0.6980870223045349,0.09999999999999998,1,973.8076435897915,1070.019184374189
4000,770000,339.6981147766113,-570.91337890625,200,204,0.7698019801980198,10,1.0,49.06972644805908,-406.63598266601565,0.73423177,1.9989337259531021,0.6200881695747376,0.09999999999999998,0,1306.345779509377,1386.083279166173
4000,770000,312.17556648254396,-396.54002075195314,200,204,0.7797029702970297,10,1.0,36.02390769958496,-220.77508178710937,0.6039706,2.2099888145923616,0.6315593874454498,0.09999999999999998,1,911.3578777122073,953.5277245889228
4050,780000,221.3009117126465,-565.4427734375,200,204,0.745049504950495,10,1.0,61.669548149108884,-501.35935791015623,0.9416666,2.002176544070244,0.8150209522247315,0.09999999999999998,0,1307.2230009351856,1314.6010636029591
4050,780000,201.66724014282227,-392.1681396484375,200,204,0.7722772277227723,10,1.0,27.32376792907715,-254.91638916015626,0.7129433,2.166242424249649,0.5342455828189849,0.09999999999999998,1,949.3648323373876,923.2268590628482
4100,790000,355.2411277770996,-573.4326293945312,200,204,0.7574257425742574,10,1.0,63.13809600830078,-515.3049182128906,0.9849307,1.9729923737049102,0.746538736820221,0.09999999999999998,0,1276.2919266242097,1363.3097564106586
4100,790000,297.5337230682373,-404.3560485839844,200,204,0.7797029702970297,10,1.0,42.322768745422366,-257.53455810546876,0.73343116,2.082444483041763,0.6255842006206512,0.09999999999999998,1,981.3089132818479,1005.3321179068676
4150,800000,210.5254035949707,-572.4729858398438,200,204,0.7648514851485149,10,1.0,56.42988124847412,-564.24853515625,1.019162,2.232991681098938,0.7600316834449768,0.09999999999999998,0,1342.14546491444,1313.2412614743064
4150,800000,428.56780471801756,-403.6571838378906,200,204,0.8267326732673267,10,1.0,25.240498752593993,-240.09917541503907,0.66185987,2.5276607418060304,0.6256144309043884,0.09999999999999998,1,861.1206977985097,1017.0853708042142
4200,810000,223.09491634368896,-578.49580078125,200,204,0.754950495049505,10,1.0,67.30744293212891,-541.6374633789062,1.0737611,2.4466320729255675,0.7374662017822265,0.09999999999999998,0,1323.0162086345924,1332.1549702073125
4200,810000,342.65860042572024,-412.2566833496094,200,204,0.7945544554455446,10,1.0,21.26956621170044,-190.19560974121094,0.50130594,1.6328463691473007,0.42724462270736696,0.09999999999999998,1,995.1123473926413,1048.952178838206
4250,820000,230.26707611083984,-588.223828125,200,204,0.7797029702970297,10,1.0,54.4307746887207,-541.4081091308594,0.9806658,2.3656717598438264,0.6813545727729797,0.09999999999999998,0,1380.757673589572,1408.4921181972995
4250,820000,372.6361883163452,-411.1087951660156,200,204,0.7896039603960396,10,1.0,25.370972423553468,-215.08175109863282,0.54173887,2.373473471403122,0.49880266666412354,0.09999999999999998,1,977.7043567144216,1024.3503240529415
4300,830000,232.88159046173095,-581.3331909179688,200,204,0.7797029702970297,10,1.0,59.84934680938721,-526.5249621582032,0.973666,2.2286751747131346,0.8342977035045623,0.09999999999999998,0,1362.4061791677705,1302.2379557764218
4300,830000,257.6988410949707,-414.40472412109375,200,204,0.7821782178217822,10,1.0,24.871079406738282,-197.807880859375,0.5327374,1.7574579155445098,0.5277273654937744,0.09999999999999998,1,1023.3867963649269,1036.6739491761507
4350,840000,251.6980453491211,-583.7898559570312,200,204,0.75,10,1.0,61.87449546813965,-581.341630859375,1.069891,1.9680159676074982,0.8441362738609314,0.09999999999999998,0,1307.0743244491339,1380.5111407966667
4350,840000,216.7029670715332,-415.7932922363281,200,204,0.801980198019802,10,1.0,26.955891551971437,-209.58735595703126,0.5451248,1.7063063150644302,0.5097642683982849,0.09999999999999998,1,1006.5047785560779,1028.9923949512554
4400,850000,325.6449935913086,-582.1871459960937,200,204,0.7698019801980198,10,1.0,53.982706222534176,-501.084736328125,0.94615096,2.2196237909793854,0.7854964888095856,0.09999999999999998,0,1355.1250978115565,1368.8031896003265
4400,850000,261.26979904174806,-414.10736694335935,200,204,0.7698019801980198,10,1.0,30.818138542175294,-235.80054931640626,0.62252426,2.032126213312149,0.6007251036167145,0.09999999999999998,1,872.4706407661295,1034.134491761944
4450,860000,152.87566452026368,-588.076611328125,200,204,0.7623762376237624,10,1.0,41.88753684997559,-489.10097045898436,0.9046782,2.3846816086769103,0.6626792621612548,0.09999999999999998,0,1320.2057086898603,1339.1942034058995
4450,860000,378.2198442459106,-415.401806640625,200,204,0.7797029702970297,10,1.0,22.784942474365234,-186.37709899902345,0.52878314,2.2409322345256806,0.507843781709671,0.09999999999999998,1,984.8032546702524,1061.6957572034225
4500,870000,215.04734172821045,-586.1606201171875,200,204,0.7524752475247525,10,1.0,60.431785583496094,-545.1200415039062,0.9340391,2.0695308911800385,0.7110845136642456,0.09999999999999998,0,1342.3303822694304,1333.896538447326
4500,870000,419.59227523803713,-417.90936279296875,200,204,0.7722772277227723,10,1.0,39.332809600830075,-221.33016357421874,0.591465,3.20824835062027,0.6538219606876373,0.09999999999999998,1,979.166477026338,1017.7073716463996
4550,880000,297.93096313476565,-591.0310791015625,200,204,0.7772277227722773,10,1.0,56.77381378173828,-509.0094738769531,0.9207832,2.1690044510364532,0.6607956576347351,0.09999999999999998,0,1380.3725728900438,1391.9502427706836
4550,880000,175.48687286376952,-418.13242797851564,200,204,0.7698019801980198,10,1.0,37.58712669372559,-290.5504138183594,0.76863444,2.1874031549692154,0.6000242811441422,0.09999999999999998,1,1021.8833561274522,1016.423812002429
4600,890000,195.3384101867676,-592.1850463867188,200,204,0.7574257425742574,10,1.0,54.01633262634277,-582.6112817382813,0.97372025,2.098419786691666,0.6367729568481445,0.09999999999999998,0,1352.0071061493372,1345.2740988660796
4600,890000,308.97718200683596,-423.4769287109375,200,204,0.7574257425742574,10,1.0,37.36174699783325,-223.50893493652345,0.50460136,2.1674547320604325,0.5916044366359711,0.09999999999999998,1,968.7802534458004,1075.9204856474194
4650,900000,264.3247501373291,-593.6098388671875,200,204,0.7673267326732673,10,1.0,48.89408695220947,-476.1535278320313,0.85898364,2.406747636795044,0.6147829937934876,0.09999999999999998,0,1324.0823864515926,1341.5926169195948
4650,900000,302.9090911865234,-413.43666381835936,200,204,0.7846534653465347,10,1.0,45.03575271606445,-256.74717712402344,0.76197976,2.237573288679123,0.8481460809707642,0.09999999999999998,1,955.9743781073868,976.6208153828852
4700,910000,306.97844047546386,-597.80908203125,200,204,0.75,10,1.0,57.48616966247559,-500.05706787109375,0.89843446,2.066741828918457,0.6811601567268372,0.09999999999999998,0,1341.0450851227997,1370.5373932881141
4700,910000,196.37541961669922,-415.84332275390625,200,204,0.754950495049505,10,1.0,28.737307758331298,-271.44036193847654,0.64243144,2.4163448750972747,0.5533148491382599,0.09999999999999998,1,1025.7430200501394,1011.4006113103339
4750,920000,237.1015365600586,-596.83955078125,200,204,0.7648514851485149,10,1.0,62.19057601928711,-546.60384765625,1.0271807,3.0737648963928224,0.8362244939804078,0.09999999999999998,0,1353.5165892129344,1358.5517802816905
4750,920000,397.35348358154295,-425.0594421386719,200,204,0.7896039603960396,10,1.0,36.91643899917602,-246.27621215820312,0.6618884,2.7018311285972594,0.5988178169727325,0.09999999999999998,1,989.7396301390233,1031.2271983625644
4800,930000,224.7061996459961,-599.4842163085938,200,204,0.7400990099009901,10,1.0,59.05079219818115,-473.13024047851565,0.82923496,2.493006954193115,0.7760097920894623,0.09999999999999998,0,1347.2430923732695,1362.5966656636915
4800,930000,335.4632057189941,-417.8176208496094,200,204,0.7920792079207921,10,1.0,34.31801996231079,-312.78919799804686,0.792657,1.8367850244045258,0.6246765685081482,0.09999999999999998,1,935.7732038983223,990.7682154741486
4850,940000,234.30722007751464,-605.32373046875,200,204,0.7623762376237624,10,1.0,42.91198566436768,-527.7464599609375,0.9483322,2.1798458445072173,0.619495474100113,0.09999999999999998,0,1271.4990388834408,1397.8978704947976
4850,940000,351.35275039672854,-434.14878540039064,200,204,0.7995049504950495,10,1.0,38.817012252807615,-274.7430743408203,0.6754201,2.341650642156601,0.5879990243911744,0.09999999999999998,1,968.327495800308,1117.9220038695296
4900,950000,182.18777732849122,-612.61376953125,200,204,0.7945544554455446,10,1.0,50.4088716506958,-567.4780090332031,0.9831888,2.644009952545166,0.7723106646537781,0.09999999999999998,0,1348.7577491129382,1422.3943803174438
4900,950000,344.69408922195436,-424.33123779296875,200,204,0.7698019801980198,10,1.0,31.526907997131346,-244.73760559082032,0.658718,2.1881579315662383,0.6545167911052704,0.09999999999999998,1,1009.6856632783854,1079.1955095125277
