actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-25.693026905059813,200,30800,7.398609609603882,304,437.96864768579326,200.0,437.968648,81,30800,53,30800
-26.653874969482423,200,31200,7.84851035118103,306,348.473923136929,200.0,348.473923,80,31200,54,31200
-27.664057731628418,200,31600,7.993298013210296,308,548.0850882189853,200.0,548.085088,80,31600,55,31600
-27.548730297088625,200,32000,8.148648054599763,310,25.75452005944797,200.0,25.75452,80,32000,56,32000
-28.613380718231202,200,32400,8.31112921476364,312,616.7576789562683,200.0,616.757679,80,32400,57,32400
-29.278332557678223,200,32800,8.618102056980133,314,520.7750836074483,200.0,520.775084,79,32800,58,32800
-30.01471561431885,200,33200,8.898148894309998,316,513.0161400076888,200.0,513.01614,79,33200,59,33200
-30.86796480178833,200,33600,9.567859473228454,318,494.36473959057736,200.0,494.36474,79,33600,60,33600
-30.929810123443602,200,34000,9.80061363697052,320,77.7546440264503,200.0,77.754644,79,34000,61,34000
-31.88911169052124,200,34400,10.06252456188202,322,422.6731383144315,200.0,422.673138,78,34400,62,34400
-32.60264757156372,200,34800,10.460014624595642,324,68.77133311158126,200.0,68.771333,78,34800,63,34800
-32.685034084320066,200,35200,10.304589331150055,326,95.18059633986365,200.0,95.180596,78,35200,64,35200
-33.092532310485836,200,35600,10.718779978752137,328,133.70529623435888,200.0,133.705296,78,35600,65,35600
-33.38356283187866,200,36000,10.98701464176178,330,108.81889054402424,200.0,108.818891,77,36000,66,36000
-34.445144214630126,200,36400,11.535976843833923,332,623.3825886956312,200.0,623.382589,77,36400,67,36400
-34.53350717544556,200,36800,11.62240320444107,334,139.01907394072052,200.0,139.019074,77,36800,68,36800
-34.90033163070679,200,37200,11.458193218708038,336,67.53767983119329,200.0,67.53768,77,37200,69,37200
-35.86418190002441,200,37600,12.297020497322082,338,386.91160332788826,200.0,386.911603,76,37600,70,37600
-35.97347988128662,200,38000,12.284894387722016,340,55.81486417298407,200.0,55.814864,76,38000,71,38000
-36.30942527770996,200,38400,12.549662523269653,342,21.103314657230456,200.0,21.103315,76,38400,72,38400
-36.62554166793823,200,38800,13.316522595882416,344,403.10003405265275,200.0,403.100034,76,38800,73,38800
-37.42595869064331,200,39200,13.793291215896607,346,117.6212100104001,200.0,117.62121,76,39200,74,39200
-38.02479423522949,200,39600,14.232677245140076,348,283.24909647866883,200.0,283.249096,75,39600,75,39600
-38.29617654800415,200,40000,14.74039897441864,350,421.1907996390483,200.0,421.1908,75,40000,76,40000
-39.022454528808595,200,40400,15.648931412696838,352,54.788502487752005,200.0,54.788502,73,40400,77,40400
-39.36153930664062,200,40800,15.78643551826477,354,170.09919737493954,200.0,170.099197,73,40800,78,40800
-39.212771835327146,200,41200,15.590058479309082,356,57.118445755809454,200.0,57.118446,73,41200,79,41200
-39.925761985778806,200,41600,16.033680596351623,358,110.94895417703852,200.0,110.948954,73,41600,80,41600
-41.371033821105954,200,42000,16.934166831970217,360,466.04283149656385,200.0,466.042831,73,42000,81,42000
-41.52511566162109,200,42400,17.043085126876832,362,106.55238915554946,200.0,106.552389,73,42400,82,42400
-42.1932555770874,200,42800,17.389677262306215,364,121.59129778081198,200.0,121.591298,73,42800,83,42800
-42.62794326782227,200,43200,18.387733812332154,366,532.3697186217845,200.0,532.369719,72,43200,84,43200
-42.76784366607666,200,43600,18.472570652961732,368,181.97107807074755,200.0,181.971078,72,43600,85,43600
-43.261181030273434,200,44000,18.959921555519102,370,106.86931176944738,200.0,106.869312,72,44000,86,44000
-43.8393953704834,200,44400,20.290247282981873,372,492.37073961523475,200.0,492.37074,72,44400,87,44400
-43.62064872741699,200,44800,20.168711256980895,374,124.70408616607565,200.0,124.704086,72,44800,88,44800
-43.88898860931396,200,45200,20.336508131027223,376,181.62861594773673,200.0,181.628616,72,45200,89,45200
-43.98873935699463,200,45600,20.57208405971527,378,134.86382589492933,200.0,134.863826,72,45600,90,45600
-45.27701580047607,200,46000,21.05731479167938,380,540.568328836999,200.0,540.568329,72,46000,91,46000
-46.189980812072754,200,46400,22.713764324188233,382,309.02878501426295,200.0,309.028785,72,46400,92,46400
-46.37982593536377,200,46800,22.865523529052734,384,566.7728678779234,200.0,566.772868,71,46800,93,46800
-47.712503585815426,200,47200,23.888823323249817,386,21.166209967420272,200.0,21.16621,71,47200,94,47200
-47.58126213073731,200,47600,22.454282650947572,388,174.65902986803493,200.0,174.65903,71,47600,95,47600
-48.864480323791504,200,48000,24.247849493026735,390,535.6230785953826,200.0,535.623079,71,48000,96,48000
-49.36850360870361,200,48400,25.357064814567565,392,135.09348068945945,200.0,135.093481,71,48400,97,48400
-49.77140811920166,200,48800,25.914129767417908,394,167.55589304531398,200.0,167.555893,71,48800,98,48800
-50.3958236694336,200,49200,26.286855511665344,396,151.99815839668088,200.0,151.998158,71,49200,99,49200
-50.60074653625488,200,49600,25.871124844551087,398,187.85423830188344,200.0,187.854238,71,49600,100,49600
-50.324165153503415,200,50000,27.072395114898683,400,176.16550782062973,200.0,176.165508,71,50000,101,50000
-52.18900852203369,200,50400,25.25746777534485,402,523.9433496138611,200.0,523.94335,69,50400,102,50400
-51.9409806060791,200,50800,26.284780464172364,404,179.67822234712906,200.0,179.678222,69,50800,103,50800
-51.68540874481201,200,51200,27.572208251953125,406,338.2223358993557,200.0,338.222336,69,51200,104,51200
-52.61941070556641,200,51600,27.457164688110353,408,450.12812349105167,200.0,450.128123,69,51600,105,51600
-53.50527961730957,200,52000,29.43421236038208,410,78.23777460591124,200.0,78.237775,69,52000,106,52000
-54.261629333496096,200,52400,28.62020158290863,412,124.48329044624329,200.0,124.48329,69,52400,107,52400
-55.37907760620117,200,52800,30.910921339988708,414,540.6990047615593,200.0,540.699005,69,52800,108,52800
-55.35039184570312,200,53200,30.44882622718811,416,499.7021385366132,200.0,499.702139,69,53200,109,53200
-55.53305404663086,200,53600,31.822907471656798,418,155.9042106498407,200.0,155.904211,69,53600,110,53600
-56.130006637573246,200,54000,30.73219473838806,420,226.08479165306537,200.0,226.084792,69,54000,111,54000
-57.40865314483643,200,54400,29.20582558631897,422,498.11893084085426,200.0,498.118931,69,54400,112,54400
-58.14158348083496,200,54800,31.865707426071168,424,111.212745010642,200.0,111.212745,69,54800,113,54800
-57.65411376953125,200,55200,33.26780057907104,426,613.1227204490306,200.0,613.12272,69,55200,114,55200
-58.9115446472168,200,55600,32.72140363693237,428,172.84838991205314,200.0,172.84839,69,55600,115,55600
-59.55171821594238,200,56000,32.059399890899655,430,586.4019426149199,200.0,586.401943,69,56000,116,56000
-59.19142845153809,200,56400,32.845968589782714,432,494.9201168216577,200.0,494.920117,69,56400,117,56400
-61.3178678894043,200,56800,35.54293102264404,434,479.8058594893034,200.0,479.805859,69,56800,118,56800
-61.38718639373779,200,57200,34.12143357276916,436,602.639963808881,200.0,602.639964,68,57200,119,57200
-61.021331253051756,200,57600,35.23596611022949,438,202.17495134709608,200.0,202.174951,68,57600,120,57600
-62.27222599029541,200,58000,33.39813841819763,440,132.97135273715182,200.0,132.971353,68,58000,121,58000
-62.357212715148925,200,58400,35.2012091255188,442,154.58715955593013,200.0,154.58716,68,58400,122,58400
-62.53917179107666,200,58800,34.98122615814209,444,98.35782604385359,200.0,98.357826,68,58800,123,58800
-62.886218795776365,200,59200,34.35877670288086,446,576.443477048515,200.0,576.443477,68,59200,124,59200
-64.22906959533691,200,59600,36.88371933937073,448,519.4155148684043,200.0,519.415515,68,59600,125,59600
-64.91949844360352,200,60000,37.738097505569456,450,240.97335655118866,200.0,240.973357,68,60000,126,60000
-64.63133159637451,200,60400,35.38990315437317,452,200.20485053388788,200.0,200.204851,67,60400,127,60400
-65.86855819702149,200,60800,36.07022368431091,454,626.2542121662125,200.0,626.254212,67,60800,128,60800
-65.84774726867676,200,61200,35.122549543380735,456,590.883815823583,200.0,590.883816,67,61200,129,61200
-65.44808288574218,200,61600,37.01485040664673,458,166.0970533170804,200.0,166.097053,67,61600,130,61600
-65.67612869262695,200,62000,38.06973198890686,460,229.74634370612398,200.0,229.746344,67,62000,131,62000
-66.98004970550537,200,62400,37.17985548973083,462,625.1299011153883,200.0,625.129901,67,62400,132,62400
-68.05897697448731,200,62800,38.021601095199586,464,158.37107694363837,200.0,158.371077,67,62800,133,62800
-66.9887628173828,200,63200,37.020461220741275,466,129.15422299423432,200.0,129.154223,67,63200,134,63200
-68.33455146789551,200,63600,38.777333421707155,468,309.6322293982279,200.0,309.632229,67,63600,135,63600
-68.20607414245606,200,64000,38.71061852455139,470,614.5289854112989,200.0,614.528985,67,64000,136,64000
-69.29933597564697,200,64400,39.363833026885985,472,234.43872934532303,200.0,234.438729,67,64400,137,64400
-68.85657585144043,200,64800,39.32033391952515,474,158.91372869847402,200.0,158.913729,67,64800,138,64800
-69.55793571472168,200,65200,41.02255166053772,476,441.4594750426184,200.0,441.459475,67,65200,139,65200
-71.79799152374268,200,65600,40.18632727622986,478,544.0151341591534,200.0,544.015134,67,65600,140,65600
-72.09244731903077,200,66000,40.53939959526062,480,529.865571382968,200.0,529.865571,67,66000,141,66000
-72.06865493774414,200,66400,40.333402194976806,482,563.813492070367,200.0,563.813492,67,66400,142,66400
-73.2968286895752,200,66800,41.60622027397156,484,516.8484179424178,200.0,516.848418,67,66800,143,66800
-74.39444793701172,200,67200,41.468785009384156,486,133.31264247159845,200.0,133.312642,67,67200,144,67200
-74.3211780166626,200,67600,42.26943009376526,488,539.6852701101872,200.0,539.68527,67,67600,145,67600
-73.53048446655274,200,68000,44.275082931518554,490,265.7552364023626,200.0,265.755236,67,68000,146,68000
-74.29045063018799,200,68400,45.56826959609985,492,149.5670862321998,200.0,149.567086,66,68400,147,68400
-75.30346328735351,200,68800,41.85481990814209,494,229.810168514837,200.0,229.810169,66,68800,148,68800
-75.23614540100098,200,69200,43.003246517181395,496,234.04982624296363,200.0,234.049826,66,69200,149,69200
-75.74589088439942,200,69600,42.59444519042969,498,232.7461908791302,200.0,232.746191,66,69600,150,69600
-76.43481437683106,200,70000,43.434942436218265,500,632.1783255826068,200.0,632.178326,66,70000,151,70000
-77.47938480377198,200,70400,45.405908203125,502,556.8057248818005,200.0,556.805725,65,70400,152,70400
-78.02924308776855,200,70800,44.364083786010745,504,552.4063241788721,200.0,552.406324,65,70800,153,70800
-79.00909004211425,200,71200,44.68523052215576,506,577.4485111691192,200.0,577.448511,65,71200,154,71200
-80.04126693725586,200,71600,44.13316486358642,508,528.294129474272,200.0,528.294129,65,71600,155,71600
-79.71507934570313,200,72000,46.24867025375366,510,238.3346236979431,200.0,238.334624,65,72000,156,72000
-79.42792213439941,200,72400,46.04601027488709,512,242.01422816340173,200.0,242.014228,65,72400,157,72400
-81.0836417388916,200,72800,46.400134305953976,514,200.21407633067562,200.0,200.214076,65,72800,158,72800
-79.95266235351562,200,73200,46.782844352722165,516,27.84551321985772,200.0,27.845513,65,73200,159,73200
-81.81940032958984,200,73600,46.65845647811889,518,531.2315848038741,200.0,531.231585,65,73600,160,73600
-81.07068428039551,200,74000,49.8003413772583,520,587.1214373725567,200.0,587.121437,65,74000,161,74000
-82.21222648620605,200,74400,48.99264914512634,522,312.09763150218186,200.0,312.097632,65,74400,162,74400
-81.59546867370605,200,74800,49.89543441772461,524,194.10394320704717,200.0,194.103943,65,74800,163,74800
-81.34017097473145,200,75200,49.70911040306091,526,631.2638748940517,200.0,631.263875,65,75200,164,75200
-83.28465377807618,200,75600,48.600860815048215,528,614.3295655137175,200.0,614.329566,65,75600,165,75600
-82.67405822753906,200,76000,49.37035526275635,530,296.18385632128576,200.0,296.183856,65,76000,166,76000
-83.40620346069336,200,76400,50.1344211101532,532,229.26051757434283,200.0,229.260518,65,76400,167,76400
-84.34638763427735,200,76800,48.85723831176758,534,273.1610411549915,200.0,273.161041,65,76800,168,76800
-84.71585632324219,200,77200,52.7746228313446,536,465.24649041947725,200.0,465.24649,65,77200,169,77200
-85.6409287261963,200,77600,51.787363338470456,538,256.40197045915,200.0,256.40197,65,77600,170,77600
-85.79237884521484,200,78000,52.048982849121096,540,297.5462282609555,200.0,297.546228,65,78000,171,78000
-86.86318298339843,200,78400,54.66297616958618,542,305.21469011925876,200.0,305.21469,65,78400,172,78400
-88.41100227355957,200,78800,55.39230442047119,544,617.7392868023796,200.0,617.739287,65,78800,173,78800
-88.66729530334473,200,79200,52.66375475883484,546,397.8330849920539,200.0,397.833085,65,79200,174,79200
-88.57914512634278,200,79600,52.553039417266845,548,212.4935244230995,200.0,212.493524,65,79600,175,79600
-88.9027587890625,200,80000,54.321041660308836,550,311.21279348306723,200.0,311.212793,65,80000,176,80000
-89.81325622558593,200,80400,50.57499885559082,552,632.1806639918195,200.0,632.180664,64,80400,177,80400
-90.80326278686523,200,80800,56.2708420753479,554,663.0040036742456,200.0,663.004004,64,80800,178,80800
-90.19170906066894,200,81200,55.478129596710204,556,662.1869928380479,200.0,662.186993,64,81200,179,81200
-92.54532295227051,200,81600,55.644610996246335,558,586.4574007215049,200.0,586.457401,64,81600,180,81600
-91.50189445495606,200,82000,55.89995898246765,560,267.3637503668438,200.0,267.36375,64,82000,181,82000
-92.63970657348632,200,82400,57.18765228271484,562,616.6028204320028,200.0,616.60282,64,82400,182,82400
-94.07389579772949,200,82800,55.10098465919495,564,610.6231264759467,200.0,610.623126,64,82800,183,82800
-94.62434562683106,200,83200,61.748530836105346,566,589.338851380914,200.0,589.338851,64,83200,184,83200
-95.02902656555176,200,83600,58.338228721618655,568,319.2378298650106,200.0,319.23783,64,83600,185,83600
-95.76000732421875,200,84000,56.4939565372467,570,628.8892106673966,200.0,628.889211,64,84000,186,84000
-97.47397666931153,200,84400,55.90519690513611,572,378.56278590179056,200.0,378.562786,64,84400,187,84400
-97.21397575378418,200,84800,56.67381272315979,574,580.1385801418564,200.0,580.13858,64,84800,188,84800
-97.30979637145997,200,85200,57.093891639709476,576,303.93795208679546,200.0,303.937952,64,85200,189,85200
-98.29022026062012,200,85600,58.43652477264404,578,461.28732302667123,200.0,461.287323,64,85600,190,85600
-97.98064811706543,200,86000,56.61396318435669,580,576.6892991841944,200.0,576.689299,64,86000,191,86000
-100.47365608215333,200,86400,59.77780002593994,582,581.6399654339273,200.0,581.639965,64,86400,192,86400
-100.8866869354248,200,86800,58.83974313735962,584,499.3750916546194,200.0,499.375092,64,86800,193,86800
-100.84423553466797,200,87200,58.23276502609253,586,622.835017902267,200.0,622.835018,64,87200,194,87200
-101.0766554260254,200,87600,58.511676969528196,588,273.258508643599,200.0,273.258509,64,87600,195,87600
-101.66445739746094,200,88000,58.90321297645569,590,662.380850610904,200.0,662.380851,64,88000,196,88000
-102.95977645874024,200,88400,61.36607320785522,592,668.7191449915235,200.0,668.719145,64,88400,197,88400
-102.892230758667,200,88800,58.689882860183715,594,697.497811778361,200.0,697.497812,64,88800,198,88800
-102.0974910736084,200,89200,59.12511312484741,596,233.31048213979102,200.0,233.310482,64,89200,199,89200
-103.09206588745117,200,89600,61.59667965888977,598,296.75195308076906,200.0,296.751953,64,89600,200,89600
-105.1410848236084,200,90000,58.59147307395935,600,624.2376649440341,200.0,624.237665,64,90000,201,90000
-104.3950065612793,200,90400,62.193898315429685,602,321.70562244223953,200.0,321.705622,63,90400,202,90400
-105.34965606689452,200,90800,59.13640150070191,604,659.296430713483,200.0,659.296431,63,90800,203,90800
-105.90538398742676,200,91200,61.468094444274904,606,293.87991846584157,200.0,293.879918,63,91200,204,91200
-107.155703125,200,91600,60.722794485092166,608,298.87353001948964,200.0,298.87353,63,91600,205,91600
-106.98464179992676,200,92000,60.31979722976685,610,625.8327454943576,200.0,625.832745,63,92000,206,92000
-108.36493896484374,200,92400,59.004064025878904,612,529.8273613371567,200.0,529.827361,63,92400,207,92400
-109.06038925170898,200,92800,60.26542050361633,614,370.70947531590565,200.0,370.709475,63,92800,208,92800
-109.35389640808106,200,93200,62.567631759643554,616,552.744991246255,200.0,552.744991,63,93200,209,93200
-109.0881655883789,200,93600,58.79744417190552,618,286.28904926914595,200.0,286.289049,63,93600,210,93600
-110.4780445098877,200,94000,62.84147065162659,620,567.8111205544429,200.0,567.811121,63,94000,211,94000
-111.24781959533692,200,94400,62.26141335487366,622,696.5042711866896,200.0,696.504271,63,94400,212,94400
-111.84228569030762,200,94800,56.9966160774231,624,728.4828924897679,200.0,728.482892,63,94800,213,94800
-111.46888656616211,200,95200,61.9200355052948,626,337.5479278050995,200.0,337.547928,63,95200,214,95200
-112.43216835021973,200,95600,60.26556665420532,628,320.0404598696411,200.0,320.04046,63,95600,215,95600
-112.70465682983398,200,96000,60.72296081542969,630,290.60445437976705,200.0,290.604454,63,96000,216,96000
-111.42805557250976,200,96400,62.431643438339236,632,301.53918581651885,200.0,301.539186,63,96400,217,96400
-111.61684898376465,200,96800,61.24782335281372,634,333.58195319378177,200.0,333.581953,63,96800,218,96800
-112.63462745666504,200,97200,59.800103912353514,636,525.4934756775035,200.0,525.493476,63,97200,219,97200
-113.80781936645508,200,97600,62.23968067169189,638,340.8830258394858,200.0,340.883026,63,97600,220,97600
-114.7145475769043,200,98000,60.82510707855224,640,685.0422293130046,200.0,685.042229,63,98000,221,98000
-115.06439842224121,200,98400,65.9858588218689,642,300.03083000291673,200.0,300.03083,63,98400,222,98400
-116.57934120178223,200,98800,62.0434073638916,644,673.6485147090398,200.0,673.648515,63,98800,223,98800
-115.53125541687012,200,99200,61.04323806762695,646,610.9191558881352,200.0,610.919156,63,99200,224,99200
-117.05386901855469,200,99600,62.624717254638675,648,332.7857623861744,200.0,332.785762,63,99600,225,99600
-117.86968933105469,250,100000,60.69683529663086,650,626.2209511012487,200.0,626.220951,63,100000,226,100000
-118.35277215576171,250,100400,59.757437599182126,652,649.4177197078773,200.0,649.41772,63,100400,227,100400
-118.32190362548828,250,100800,65.81641282653808,654,300.7538369597454,200.0,300.753837,62,100800,228,100800
-120.13679626464844,250,101200,61.23422065734863,656,361.4973925079302,200.0,361.497393,62,101200,229,101200
-119.08537139892579,250,101600,62.011143356323245,658,680.4982538172819,200.0,680.498254,62,101600,230,101600
-119.89072406005859,250,102000,58.82854766082764,660,638.5442453149213,200.0,638.544245,62,102000,231,102000
-121.96588714599609,250,102400,59.999494468688965,662,695.9905089615811,200.0,695.990509,62,102400,232,102400
-123.45984747314454,250,102800,62.56349993133545,664,338.5214521215284,200.0,338.521452,62,102800,233,102800
-122.35554833984375,250,103200,60.74986051940918,666,333.6992722668591,200.0,333.699272,62,103200,234,103200
-123.31857202148437,250,103600,60.92442404174805,668,643.2694211362704,200.0,643.269421,62,103600,235,103600
-123.56545788574219,250,104000,61.587704833984375,670,631.8516176156412,200.0,631.851618,62,104000,236,104000
-124.32650201416016,250,104400,59.76451581573486,672,685.8608640684179,200.0,685.860864,62,104400,237,104400
-124.3481753540039,250,104800,62.36862070465088,674,671.6320788367328,200.0,671.632079,62,104800,238,104800
-126.3305556640625,250,105200,63.58777211761475,676,279.04227637195,200.0,279.042276,62,105200,239,105200
-127.220087890625,250,105600,57.83434069061279,678,359.425745989175,200.0,359.425746,62,105600,240,105600
-127.97775299072265,250,106000,60.141557243347165,680,696.2595614928903,200.0,696.259561,62,106000,241,106000
-128.76585961914063,250,106400,57.749618865966795,682,651.3751253993504,200.0,651.375125,62,106400,242,106400
-129.86810668945313,250,106800,57.51013705444336,684,699.0329853522497,200.0,699.032985,62,106800,243,106800
-130.18814660644532,250,107200,62.081953125,686,387.3047983857972,200.0,387.304798,62,107200,244,107200
-130.6719698486328,250,107600,57.993632011413574,688,725.6632889109994,200.0,725.663289,62,107600,245,107600
-132.4362772216797,250,108000,61.96093420410156,690,685.7129880217658,200.0,685.712988,62,108000,246,108000
-131.72595056152343,250,108400,58.68256659698486,692,347.7681462267138,200.0,347.768146,61,108400,247,108400
-132.86023541259766,250,108800,57.28757537078857,694,675.4571580718375,200.0,675.457158,61,108800,248,108800
-133.7956408691406,250,109200,58.88525944519043,696,660.2586262425865,200.0,660.258626,61,109200,249,109200
-134.74648931884767,250,109600,59.84677275085449,698,382.5702678690449,200.0,382.570268,61,109600,250,109600
-135.7991694946289,250,110000,59.91434313201904,700,643.9432317541894,200.0,643.943232,61,110000,251,110000
-135.17263116455078,250,110400,57.510339012146,702,304.1292116999034,200.0,304.129212,61,110400,252,110400
-136.0035042114258,250,110800,58.95251114654541,704,720.5375545648226,200.0,720.537555,61,110800,253,110800
-136.79136560058595,250,111200,58.784982887268065,706,370.61533414442056,200.0,370.615334,61,111200,254,111200
-136.99844610595704,250,111600,58.66249687194824,708,749.7904043643136,200.0,749.790404,61,111600,255,111600
-138.67020739746093,250,112000,63.61214200592041,710,715.6366962323995,200.0,715.636696,61,112000,256,112000
-139.1240281982422,250,112400,60.422059059143066,712,362.0250945114176,200.0,362.025095,61,112400,257,112400
-140.1403744506836,250,112800,58.235377143859864,714,571.1852433660536,200.0,571.185243,60,112800,258,112800
-141.12600048828125,250,113200,55.95910546112061,716,671.4768822412602,200.0,671.476882,60,113200,259,113200
-141.3468685913086,250,113600,56.56587818145752,718,617.5050956146819,200.0,617.505096,60,113600,260,113600
-142.14968115234376,250,114000,60.026057434082034,720,646.7211577745124,200.0,646.721158,60,114000,261,114000
-141.36599835205078,250,114400,55.93626263427734,722,335.87328380295827,200.0,335.873284,60,114400,262,114400
-142.46139611816406,250,114800,58.855039947509766,724,356.67892573150516,200.0,356.678926,60,114800,263,114800
-143.2559462890625,250,115200,56.33695818328857,726,693.1138496527617,200.0,693.11385,60,115200,264,115200
-144.1507248535156,250,115600,56.26125941467285,728,717.6370089121143,200.0,717.637009,60,115600,265,115600
-145.59313427734375,250,116000,52.90737225341797,730,327.51684219992165,200.0,327.516842,60,116000,266,116000
-144.629671875,250,116400,57.95090560150147,732,690.0019101415251,200.0,690.00191,60,116400,267,116400
-146.07373901367188,250,116800,55.45637473297119,734,285.79641368864867,200.0,285.796414,60,116800,268,116800
-145.59559716796875,250,117200,58.30093630218506,736,381.04386237441787,200.0,381.043862,60,117200,269,117200
-146.65495642089843,250,117600,54.426704048156736,738,712.0521845493773,200.0,712.052185,60,117600,270,117600
