eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
550,80000,225.9304298400879,-224.197119140625,200,204,0.7896039603960396,10,1.0,54.69882972717285,-122.46612640380859,0.8020247,1.8861619710922242,0.8004919517040253,0.09999999999999998,0,786.3555617285157,813.766095648869
550,80000,70.71401996612549,-0.13496416807174683,200,204,0.8143564356435643,10,1.0,16.862726287841795,-7.79766586303711,0.6376869,2.341941728591919,0.9564355802536011,0.09999999999999998,1,228.5465235878471,320.02260729719643
600,90000,478.03258209228517,-243.8739471435547,200,204,0.7970297029702971,10,1.0,56.386725997924806,-163.1221630859375,0.826295,1.7839054250717163,0.8884098196029663,0.09999999999999998,0,732.3333311770153,839.6278339235107
600,90000,88.95211219787598,-6.026532530784607,200,204,0.7425742574257426,10,1.0,24.54480146408081,-10.426310501098634,0.5909482,2.550143333673477,0.8695556640625,0.09999999999999998,1,272.34563802016316,296.22029556606344
650,100000,549.9139343261719,-265.0671356201172,200,204,0.8168316831683168,10,1.0,62.921075897216795,-149.05911254882812,0.61924106,1.9446564507484436,0.7392440271377564,0.09999999999999998,0,829.324156195251,845.9702599581126
650,100000,98.77481460571289,-9.889817690849304,200,204,0.7945544554455446,10,1.0,43.54411407470703,-19.216964263916015,1.2115815,2.820160586833954,1.1399324584007262,0.09999999999999998,1,300.5813567213764,201.9697485058365
700,110000,443.4443862915039,-286.38758544921876,200,204,0.7920792079207921,10,1.0,83.59367271423339,-209.14386108398438,0.8756102,1.8580904805660248,0.8329637837409973,0.09999999999999998,0,870.3896206875772,865.9310772922797
700,110000,175.91960792541505,-21.597634887695314,200,204,0.7648514851485149,10,1.0,40.30004104614258,-26.984243392944336,0.87731326,2.5211038756370545,0.9887317609786987,0.09999999999999998,1,369.5036694439164,410.3228019007172
750,120000,427.1845390319824,-312.4652587890625,200,204,0.8292079207920792,10,1.0,85.99279548645019,-233.0078552246094,0.9000745,1.541678373813629,0.9004468417167664,0.09999999999999998,0,846.8584550920507,899.9518050653711
750,120000,290.69287033081054,-19.60691032409668,200,204,0.7920792079207921,10,1.0,42.269952583312985,-26.6738525390625,0.64324886,3.1883188891410827,1.1559080243110658,0.09999999999999998,1,424.51098895239164,455.0098670287418
800,130000,393.07871704101564,-317.2073120117187,200,204,0.7821782178217822,10,1.0,111.5536962890625,-214.55497924804686,0.9257439,1.654324040412903,1.030335259437561,0.09999999999999998,0,853.8002290217247,817.890901624947
800,130000,225.36356353759766,-36.21123123168945,200,204,0.7599009900990099,10,1.0,55.725392227172854,-51.0208154296875,1.0947272,3.840226273536682,1.1597885489463806,0.09999999999999998,1,354.38922581885674,379.3113554766258
850,140000,420.3615303039551,-336.7851196289063,200,204,0.7970297029702971,10,1.0,84.00138526916504,-254.6164453125,0.9383661,1.7921188735961915,1.1068847537040711,0.09999999999999998,0,825.919654663356,925.8510748440774
850,140000,270.7570640563965,-35.44622993469238,200,204,0.745049504950495,10,1.0,41.49439598083496,-40.21765869140625,0.60744864,5.621921691894531,1.1756020832061767,0.09999999999999998,1,429.7852464020102,580.7302378757314
