actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
-7.178590917587281,200,20400,2.5426498788595198,252,-5.21559065173186,200.0,-5.215591,104,20400,27,20400
-7.5011893033981325,200,20800,2.67788698554039,254,-113.67919316655518,200.0,-113.679193,103,20800,28,20800
-8.032505931854248,200,21200,2.6560493767261506,256,148.49336224962687,200.0,148.493362,102,21200,29,21200
-8.54156201839447,200,21600,2.805427134037018,258,207.61972848338172,200.0,207.619728,101,21600,30,21600
-8.870190091133118,200,22000,2.7761270642280578,260,189.94873262083058,200.0,189.948733,100,22000,31,22000
-9.289088706970215,200,22400,2.8845268857479094,262,197.30853040627858,200.0,197.30853,99,22400,32,22400
-9.702768230438233,200,22800,2.9494664132595063,264,-22.552923769220627,200.0,-22.552924,98,22800,33,22800
-10.073149995803833,200,23200,2.9767404651641844,266,203.58708552341,200.0,203.587086,97,23200,34,23200
-10.191467542648315,200,23600,3.102629132270813,268,-22.141986382257222,200.0,-22.141986,96,23600,35,23600
-10.533369789123535,200,24000,3.09361509680748,270,-11.20657876740884,200.0,-11.206579,95,24000,36,24000
-10.917310161590576,200,24400,3.139088318347931,272,260.24355324829145,200.0,260.243553,94,24400,37,24400
-11.46263599395752,200,24800,3.30732754945755,274,229.17628632270936,200.0,229.176286,93,24800,38,24800
-11.608681421279908,200,25200,3.2462329363822935,276,17.79404467307675,200.0,17.794045,93,25200,39,25200
-11.974087724685669,200,25600,3.248002305030823,278,-11.357427930881077,200.0,-11.357428,92,25600,40,25600
-12.447200489044189,200,26000,3.315758273601532,280,25.605774618949603,200.0,25.605775,91,26000,41,26000
-12.924643030166626,200,26400,3.320026489496231,282,304.3902044811176,200.0,304.390204,90,26400,42,26400
-13.320143203735352,200,26800,3.479672645330429,284,251.79211866443765,200.0,251.792119,90,26800,43,26800
-13.715913705825805,200,27200,3.4799584519863127,286,284.7674908892366,200.0,284.767491,89,27200,44,27200
-14.250414037704468,200,27600,3.538523589372635,288,33.14086206304399,200.0,33.140862,89,27600,45,27600
-14.517958688735963,200,28000,3.5614039242267608,290,-7.901627706381709,200.0,-7.901628,88,28000,46,28000
-14.879487924575805,200,28400,3.663341888189316,292,286.7153970687794,200.0,286.715397,88,28400,47,28400
-15.276218452453612,200,28800,3.813495979309082,294,331.6125562861018,200.0,331.612556,87,28800,48,28800
-15.825680694580079,200,29200,3.853865338563919,296,357.0638944637796,200.0,357.063894,87,29200,49,29200
-16.01767462730408,200,29600,3.9652426731586456,298,64.82249397206576,200.0,64.822494,86,29600,50,29600
-16.374304733276368,200,30000,3.991051893234253,300,8.272789828586232,200.0,8.27279,86,30000,51,30000
-16.918464546203612,200,30400,4.147252821922303,302,415.19750252282677,200.0,415.197503,82,30400,52,30400
-17.10789035797119,200,30800,4.581064093112945,304,226.79227356879554,200.0,226.792274,82,30800,53,30800
-17.79801110267639,200,31200,4.528670054674149,306,409.79198140478405,200.0,409.791981,81,31200,54,31200
-18.083658981323243,200,31600,4.577560211420059,308,372.51433726899177,200.0,372.514337,81,31600,55,31600
-18.218854694366456,200,32000,4.7243053448200225,310,14.672943244007117,200.0,14.672943,81,32000,56,32000
-18.686497411727906,200,32400,4.827749276161194,312,350.72638879790816,200.0,350.726389,80,32400,57,32400
-19.10137209892273,200,32800,5.079687393903733,314,460.8449045072496,200.0,460.844905,80,32800,58,32800
-19.372348537445067,200,33200,5.133409246206283,316,417.7812644558222,200.0,417.781264,80,33200,59,33200
-20.174476947784424,200,33600,5.373357683420181,318,447.2679866011026,200.0,447.267987,80,33600,60,33600
-20.155386295318603,200,34000,5.582147195339203,320,23.50478671063804,200.0,23.504787,79,34000,61,34000
-20.481718463897707,200,34400,5.482136085033416,322,474.0398719210767,200.0,474.039872,79,34400,62,34400
-20.960211849212648,200,34800,5.765937113761902,324,94.30766831819099,200.0,94.307668,79,34800,63,34800
-21.20412878036499,200,35200,5.825068709850311,326,63.583759947502486,200.0,63.58376,79,35200,64,35200
-21.562096405029298,200,35600,6.024202773571014,328,88.24261387018232,200.0,88.242614,78,35600,65,35600
-21.919655513763427,200,36000,6.213089225292205,330,47.563473988343624,200.0,47.563474,78,36000,66,36000
-22.52075328826904,200,36400,6.548098139762878,332,354.48761361886574,200.0,354.487614,78,36400,67,36400
-22.57831100463867,200,36800,6.63675806760788,334,72.75073957836678,200.0,72.75074,78,36800,68,36800
-22.8928666305542,200,37200,6.493898618221283,336,78.25357757734736,200.0,78.253578,77,37200,69,37200
-23.82491413116455,200,37600,6.98322108745575,338,411.5636022368658,200.0,411.563602,77,37600,70,37600
-23.921226615905763,200,38000,6.819140989780426,340,62.25121407855231,200.0,62.251214,77,38000,71,38000
-24.071292934417723,200,38400,7.017525074481964,342,111.9212794996484,200.0,111.921279,77,38400,72,38400
-24.507795486450195,200,38800,7.3507492232322695,344,412.8933262371687,200.0,412.893326,77,38800,73,38800
-24.76975036621094,200,39200,7.407384493350983,346,115.56162355342278,200.0,115.561624,76,39200,74,39200
-25.474089202880858,200,39600,7.712857213020325,348,431.92020168215805,200.0,431.920202,76,39600,75,39600
-25.80385290145874,200,40000,7.627107653617859,350,478.5129034569296,200.0,478.512903,76,40000,76,40000
-26.58431703567505,200,40400,7.884670236110687,352,496.8704601616427,200.0,496.87046,74,40400,77,40400
-26.836191692352294,200,40800,7.8005179190635685,354,54.31017456279364,200.0,54.310175,74,40800,78,40800
-26.90750699996948,200,41200,8.044031317234039,356,16.810185057237693,200.0,16.810185,74,41200,79,41200
-27.61500020980835,200,41600,8.037344393730164,358,139.59868788999503,200.0,139.598688,74,41600,80,41600
-28.552854347229005,200,42000,8.23255978345871,360,394.70663007364954,200.0,394.70663,73,42000,81,42000
-28.787461700439454,200,42400,8.268383893966675,362,80.08447507623754,200.0,80.084475,73,42400,82,42400
-29.043055000305177,200,42800,8.784858741760253,364,85.66479788675619,200.0,85.664798,73,42800,83,42800
-29.41718351364136,200,43200,8.642303628921509,366,426.01117713799727,200.0,426.011177,73,43200,84,43200
-29.549031219482423,200,43600,8.853640398979188,368,117.27996955772568,200.0,117.27997,73,43600,85,43600
-29.875009632110597,200,44000,8.753581464290619,370,112.91317217360236,200.0,112.913172,73,44000,86,44000
-30.691919250488283,200,44400,9.197832007408142,372,536.2040694642966,200.0,536.204069,73,44400,87,44400
-30.5464137840271,200,44800,9.311544241905212,374,19.39903340785809,200.0,19.399033,73,44800,88,44800
-31.00753465652466,200,45200,9.622010581493377,376,95.9236477406972,200.0,95.923648,72,45200,89,45200
-30.55311529159546,200,45600,9.52328087568283,378,89.363162305981,200.0,89.363162,72,45600,90,45600
-31.454816246032713,200,46000,9.822599697113038,380,521.6188328317512,200.0,521.618833,72,46000,91,46000
-32.68058204650879,200,46400,10.007994086742402,382,489.06640426439213,200.0,489.066404,72,46400,92,46400
-33.09974773406982,200,46800,10.615073158740998,384,469.1396853300306,200.0,469.139685,72,46800,93,46800
-33.743522300720215,200,47200,10.813691449165344,386,145.66286605040233,200.0,145.662866,72,47200,94,47200
-33.8634623336792,200,47600,10.41412712097168,388,120.64191729712557,200.0,120.641917,72,47600,95,47600
-34.98631259918213,200,48000,11.056765625476837,390,579.5217220612662,200.0,579.521722,72,48000,96,48000
-35.23010204315185,200,48400,11.17586324930191,392,82.14633860122895,200.0,82.146339,72,48400,97,48400
-36.0312636756897,200,48800,11.547670404911042,394,108.04706694179926,200.0,108.047067,72,48800,98,48800
-36.3089794921875,200,49200,11.708131806850433,396,92.91455398102119,200.0,92.914554,71,49200,99,49200
-36.66439548492431,200,49600,11.489454641342164,398,120.67389270120644,200.0,120.673893,71,49600,100,49600
-36.84566556930542,200,50000,12.16487083673477,400,172.57694123920055,200.0,172.576941,71,50000,101,50000
-38.50840866088867,200,50400,11.994901702404022,402,454.4668852866319,200.0,454.466885,70,50400,102,50400
-38.20456428527832,200,50800,12.579289605617523,404,152.4011772442216,200.0,152.401177,70,50800,103,50800
-38.355604820251465,200,51200,12.624807960987091,406,437.5429067739693,200.0,437.542907,70,51200,104,51200
-39.15941301345825,200,51600,12.653219153881073,408,454.13731247115396,200.0,454.137312,70,51600,105,51600
-39.9912154006958,200,52000,13.087663617134094,410,150.3626381532239,200.0,150.362638,70,52000,106,52000
-40.942339744567875,200,52400,13.88563506603241,412,106.401241211989,200.0,106.401241,69,52400,107,52400
-41.54106716156006,200,52800,14.039722084999084,414,503.0379894813902,200.0,503.037989,69,52800,108,52800
-41.967858505249026,200,53200,14.6666743850708,416,498.70818945114036,200.0,498.708189,69,53200,109,53200
-42.46566913604736,200,53600,14.997667279243469,418,88.69390960701627,200.0,88.69391,69,53600,110,53600
-42.83479953765869,200,54000,14.586987426280976,420,201.91897221497342,200.0,201.918972,69,54000,111,54000
-44.29415721893311,200,54400,14.62647080898285,422,642.2967075032705,200.0,642.296708,69,54400,112,54400
-44.47411296844482,200,54800,15.372737684249877,424,90.4391537823807,200.0,90.439154,69,54800,113,54800
-44.64716259002685,200,55200,15.719842348098755,426,606.0959945617054,200.0,606.095995,69,55200,114,55200
-45.51574127197266,200,55600,16.088968486785888,428,114.23361590299027,200.0,114.233616,69,55600,115,55600
-46.508539085388186,200,56000,16.60295174598694,430,613.2421997658964,200.0,613.2422,69,56000,116,56000
-46.48134201049805,200,56400,17.034733238220216,432,382.67897986298465,200.0,382.67898,69,56400,117,56400
-48.26458660125732,200,56800,17.34140512943268,434,506.7451620421092,200.0,506.745162,69,56800,118,56800
-48.550834846496585,200,57200,17.92345389842987,436,473.35599425568176,200.0,473.355994,69,57200,119,57200
-48.25166316986084,200,57600,18.287119178771974,438,168.40473282159854,200.0,168.404733,69,57600,120,57600
-50.07163661956787,200,58000,18.518870935440063,440,67.59333190279831,200.0,67.593332,69,58000,121,58000
-50.32286808013916,200,58400,18.632544798851015,442,136.5898902064405,200.0,136.58989,69,58400,122,58400
-50.34181758880615,200,58800,18.862288088798522,444,146.3044721442078,200.0,146.304472,69,58800,123,58800
-51.244114265441894,200,59200,19.205051436424256,446,645.4824379437204,200.0,645.482438,68,59200,124,59200
-52.58530643463135,200,59600,19.47162603855133,448,516.5885865886362,200.0,516.588587,68,59600,125,59600
-53.12311149597168,200,60000,19.718427238464354,450,206.42333786782606,200.0,206.423338,68,60000,126,60000
-52.980921783447265,200,60400,19.442360224723817,452,196.4352406956099,200.0,196.435241,67,60400,127,60400
-54.612386322021486,200,60800,21.205154294967652,454,574.2390963012886,200.0,574.239096,67,60800,128,60800
-54.875030975341794,200,61200,19.900899033546448,456,554.6893619848415,200.0,554.689362,67,61200,129,61200
-54.24151699066162,200,61600,21.947186369895935,458,122.51593354808304,200.0,122.515934,67,61600,130,61600
-54.96445690155029,200,62000,21.566167001724242,460,114.0458009498937,200.0,114.045801,67,62000,131,62000
-56.43650123596191,200,62400,21.437896656990052,462,667.7436791116927,200.0,667.743679,67,62400,132,62400
-57.497277069091794,200,62800,22.614696474075316,464,197.88866210632904,200.0,197.888662,67,62800,133,62800
-56.88812992095947,200,63200,22.540524554252624,466,150.52439801136535,200.0,150.524398,67,63200,134,63200
-58.26914691925049,200,63600,22.646738982200624,468,154.1332206175208,200.0,154.133221,67,63600,135,63600
-58.63538173675537,200,64000,22.3761696767807,470,638.7555944426844,200.0,638.755594,67,64000,136,64000
-59.35177345275879,200,64400,23.92736891746521,472,111.06878475450287,200.0,111.068785,67,64400,137,64400
-58.701272850036624,200,64800,24.18744065284729,474,173.99956221907104,200.0,173.999562,67,64800,138,64800
-59.69858535766602,200,65200,25.350472731590273,476,657.169789349896,200.0,657.169789,67,65200,139,65200
-62.30459838867188,200,65600,25.421729621887206,478,633.9690498883933,200.0,633.96905,67,65600,140,65600
-62.37794410705566,200,66000,24.161342310905457,480,505.27482653668744,200.0,505.274827,67,66000,141,66000
-63.22623733520508,200,66400,26.834735321998597,482,619.9201246995999,200.0,619.920125,67,66400,142,66400
-64.6000316619873,200,66800,26.48412844657898,484,607.6354904450258,200.0,607.63549,67,66800,143,66800
-65.68157661437988,200,67200,27.96398756980896,486,119.63235555876544,200.0,119.632356,67,67200,144,67200
-65.88627307891846,200,67600,27.78676872730255,488,613.746317052042,200.0,613.746317,67,67600,145,67600
-65.9010945892334,200,68000,28.33056014537811,490,186.7891854297629,200.0,186.789185,67,68000,146,68000
-66.38590648651123,200,68400,29.74075738430023,492,163.07830507651067,200.0,163.078305,67,68400,147,68400
-66.74077163696289,200,68800,28.543651595115662,494,206.1441982078731,200.0,206.144198,67,68800,148,68800
-67.16252796173096,200,69200,27.82822986125946,496,172.7788653561457,200.0,172.778865,67,69200,149,69200
-67.74977085113525,200,69600,30.35922923564911,498,168.16261513242074,200.0,168.162615,67,69600,150,69600
-68.75171028137207,200,70000,30.333424768447877,500,629.5584891947336,200.0,629.558489,67,70000,151,70000
-69.78814918518066,200,70400,31.61481436729431,502,668.554680975655,200.0,668.554681,66,70400,152,70400
-70.92384208679199,200,70800,31.304278264045717,504,641.0319700413228,200.0,641.03197,66,70800,153,70800
-71.28921772003174,200,71200,29.704604234695434,506,637.4936746467873,200.0,637.493675,66,71200,154,71200
-72.88396472930908,200,71600,32.142909741401674,508,606.8077935877335,200.0,606.807794,66,71600,155,71600
-72.78467399597167,200,72000,32.6148534488678,510,185.90068344381046,200.0,185.900683,66,72000,156,72000
-72.04150917053222,200,72400,32.95660262107849,512,183.31289100721216,200.0,183.312891,66,72400,157,72400
-73.77460815429687,200,72800,33.07396737575531,514,256.1997482932111,200.0,256.199748,66,72800,158,72800
-73.13331649780274,200,73200,33.02203866481781,516,724.475317136378,200.0,724.475317,66,73200,159,73200
-75.10871681213379,200,73600,33.25950947761535,518,692.5726440814456,200.0,692.572644,66,73600,160,73600
-74.75681182861328,200,74000,35.10273938179016,520,682.2552118321595,200.0,682.255212,66,74000,161,74000
-75.28837715148926,200,74400,36.98188398838043,522,289.11862140402474,200.0,289.118621,65,74400,162,74400
-75.46494041442871,200,74800,37.08531403541565,524,208.6478601332304,200.0,208.64786,65,74800,163,74800
-75.30933326721191,200,75200,36.5141415977478,526,660.4102149486504,200.0,660.410215,65,75200,164,75200
-77.12661705017089,200,75600,35.635192747116086,528,614.7450462722959,200.0,614.745046,65,75600,165,75600
-76.79379234313964,200,76000,37.74107976913452,530,269.8485481820383,200.0,269.848548,65,76000,166,76000
-77.11420661926269,200,76400,38.37975084304809,532,212.83877078563947,200.0,212.838771,65,76400,167,76400
-78.21683696746827,200,76800,36.830412344932554,534,90.5069991266584,200.0,90.506999,65,76800,168,76800
-79.21285217285157,200,77200,39.93314759254456,536,634.3029490799325,200.0,634.302949,65,77200,169,77200
-80.19855834960937,200,77600,38.98534611701965,538,106.83956444562413,200.0,106.839564,65,77600,170,77600
-80.09924858093262,200,78000,40.844538068771364,540,137.1268572319596,200.0,137.126857,65,78000,171,78000
-81.45429626464843,200,78400,42.58364964485168,542,149.8921193684874,200.0,149.892119,65,78400,172,78400
-82.82404670715331,200,78800,43.47641945838928,544,686.7441215509722,200.0,686.744122,65,78800,173,78800
-83.64405990600586,200,79200,42.405053520202635,546,303.72118194162607,200.0,303.721182,65,79200,174,79200
-83.12077850341797,200,79600,42.886067252159116,548,304.42261109878814,200.0,304.422611,65,79600,175,79600
-83.87700881958008,200,80000,43.1615465259552,550,122.36030919187496,200.0,122.360309,65,80000,176,80000
-84.78325119018555,200,80400,42.41973801612854,552,625.1566740822932,200.0,625.156674,64,80400,177,80400
-85.56966087341308,200,80800,47.91500196456909,554,614.0776476995586,200.0,614.077648,64,80800,178,80800
-85.53962043762208,200,81200,44.20671271324158,556,697.6407023684424,200.0,697.640702,64,81200,179,81200
-87.3432748413086,200,81600,44.13744075775146,558,702.6010493342762,200.0,702.601049,64,81600,180,81600
-86.99012435913086,200,82000,45.15029343605042,560,256.38353172886667,200.0,256.383532,64,82000,181,82000
-87.90001579284667,200,82400,46.45736870765686,562,637.3442746427902,200.0,637.344275,64,82400,182,82400
-89.4740347290039,200,82800,46.19251043319702,564,656.7571955650592,200.0,656.757196,64,82800,183,82800
-89.86029594421387,200,83200,47.09664531707764,566,611.083704681203,200.0,611.083705,64,83200,184,83200
-91.06195617675782,200,83600,49.70773756980896,568,246.01849219338467,200.0,246.018492,64,83600,185,83600
-91.30368896484374,200,84000,48.306265916824344,570,621.8111270287701,200.0,621.811127,64,84000,186,84000
-92.96305931091308,200,84400,46.4687416934967,572,223.2226740601965,200.0,223.222674,64,84400,187,84400
-92.6710800933838,200,84800,46.46073630332947,574,593.9886332965781,200.0,593.988633,64,84800,188,84800
-92.69910202026367,200,85200,48.65193585395813,576,266.59079052451193,200.0,266.590791,64,85200,189,85200
-93.66817207336426,200,85600,51.699373197555545,578,643.0933644956939,200.0,643.093364,64,85600,190,85600
-93.79382057189942,200,86000,47.60505517959595,580,703.5617588633015,200.0,703.561759,64,86000,191,86000
-96.39939086914063,200,86400,51.36018172264099,582,654.308817660863,200.0,654.308818,64,86400,192,86400
-97.14160705566407,200,86800,49.68379550933838,584,697.1821647242879,200.0,697.182165,64,86800,193,86800
-96.49651550292968,200,87200,51.48545026779175,586,816.5346413050994,200.0,816.534641,64,87200,194,87200
-97.5994181060791,200,87600,50.58846718788147,588,251.937833756614,200.0,251.937834,64,87600,195,87600
-98.21477188110352,200,88000,52.10660039901733,590,560.9757729252783,200.0,560.975773,64,88000,196,88000
-99.48713500976562,200,88400,54.94577456474304,592,654.0474830884335,200.0,654.047483,64,88400,197,88400
-99.10901405334472,200,88800,53.56622778892517,594,719.9639148383787,200.0,719.963915,64,88800,198,88800
-99.19744430541992,200,89200,48.859277982711795,596,693.8738325473697,200.0,693.873833,64,89200,199,89200
-100.47076194763184,200,89600,55.0807422542572,598,245.59331830753337,200.0,245.593318,64,89600,200,89600
-102.75205993652344,200,90000,52.76327474594116,600,704.4277768955096,200.0,704.427777,64,90000,201,90000
-101.84319633483886,200,90400,54.73918489456177,602,280.72999222371686,200.0,280.729992,64,90400,202,90400
-102.75222969055176,200,90800,55.432296962738036,604,664.2919748907663,200.0,664.291975,64,90800,203,90800
-103.41261680603027,200,91200,56.31314932823181,606,190.22702744179554,200.0,190.227027,63,91200,204,91200
-104.14181419372558,200,91600,55.91960082054138,608,206.19352693603523,200.0,206.193527,63,91600,205,91600
-104.79562438964844,200,92000,57.36690963745117,610,702.1972700052012,200.0,702.19727,63,92000,206,92000
-106.02386627197265,200,92400,55.89138854026795,612,567.0040759850888,200.0,567.004076,63,92400,207,92400
-106.69521415710449,200,92800,55.293586044311525,614,283.29931336654823,200.0,283.299313,63,92800,208,92800
-106.40465461730957,200,93200,58.88742807388306,616,684.8346267506289,200.0,684.834627,63,93200,209,93200
-106.49158584594727,200,93600,55.408423852920535,618,233.28584022662076,200.0,233.28584,63,93600,210,93600
-108.33172805786133,200,94000,59.83611961364746,620,671.4031969602557,200.0,671.403197,63,94000,211,94000
-108.64014068603515,200,94400,61.35891870498657,622,693.4418444386584,200.0,693.441844,63,94400,212,94400
-109.59698776245118,200,94800,52.594622468948366,624,702.3324729508336,200.0,702.332473,63,94800,213,94800
-109.43705001831054,200,95200,56.18485718727112,626,303.87882528077745,200.0,303.878825,63,95200,214,95200
-109.95318740844726,200,95600,59.63984045028687,628,169.7998102974134,200.0,169.79981,63,95600,215,95600
-110.66146865844726,200,96000,57.658122062683105,630,254.19293569945665,200.0,254.192936,63,96000,216,96000
-108.75902778625488,200,96400,61.45017958641052,632,286.4873626676576,200.0,286.487363,63,96400,217,96400
-109.47633293151856,200,96800,61.08420912742615,634,300.54816984951145,200.0,300.54817,63,96800,218,96800
-110.19654083251953,200,97200,62.963035316467284,636,610.8298530017795,200.0,610.829853,63,97200,219,97200
-111.84840591430664,200,97600,60.394069032669066,638,273.18500281887634,200.0,273.185003,63,97600,220,97600
-112.07639450073242,200,98000,62.257284517288205,640,753.9843164072572,200.0,753.984316,63,98000,221,98000
-111.95521667480469,200,98400,64.88196278572083,642,268.82445672766926,200.0,268.824457,63,98400,222,98400
-113.83181945800781,200,98800,60.18702323913574,644,684.8878702864755,200.0,684.88787,63,98800,223,98800
-112.86857040405273,200,99200,60.12755434036255,646,721.321566759486,200.0,721.321567,63,99200,224,99200
-114.87334564208984,200,99600,64.91607872962952,648,201.07576583376027,200.0,201.075766,63,99600,225,99600
-115.13478735351562,250,100000,62.24216325378418,650,661.9758420778574,200.0,661.975842,63,100000,226,100000
-115.60850421142578,250,100400,63.906975646972654,652,681.4639079602041,200.0,681.463908,63,100400,227,100400
-115.40923779296875,250,100800,66.85119738006591,654,318.3747481522765,200.0,318.374748,63,100800,228,100800
-117.80029071044922,250,101200,62.42408184814453,656,336.2821804013589,200.0,336.28218,63,101200,229,101200
-116.1889370727539,250,101600,64.56252798461914,658,685.1692507597373,200.0,685.169251,63,101600,230,101600
-117.13286315917969,250,102000,59.85467219543457,660,690.9067900542144,200.0,690.90679,62,102000,231,102000
-119.7709017944336,250,102400,62.98819604492188,662,534.5776303029525,200.0,534.57763,62,102400,232,102400
-120.76426202392578,250,102800,63.75565592193603,664,195.72657895155538,200.0,195.726579,62,102800,233,102800
-119.73004412841797,250,103200,63.270260658264164,666,447.41368128485414,200.0,447.413681,62,103200,234,103200
-120.69094989013672,250,103600,66.22617072296143,668,697.0316997996106,200.0,697.0317,62,103600,235,103600
-121.40699108886719,250,104000,69.96538473510742,670,674.8839176894453,200.0,674.883918,62,104000,236,104000
-122.09358361816406,250,104400,61.79451360321045,672,788.6304514503348,200.0,788.630451,62,104400,237,104400
-121.27311572265624,250,104800,66.07961282348633,674,681.1742806259964,200.0,681.174281,62,104800,238,104800
-124.12471008300781,250,105200,70.1786703414917,676,337.26128338028605,200.0,337.261283,62,105200,239,105200
-124.64276306152344,250,105600,69.00793254089355,678,255.12755453879464,200.0,255.127555,62,105600,240,105600
-125.67355700683594,250,106000,70.20184396362305,680,664.9846327124537,200.0,664.984633,62,106000,241,106000
-127.03708428955078,250,106400,68.03841775512696,682,704.7600524146357,200.0,704.760052,62,106400,242,106400
-128.3184072265625,250,106800,65.61862747955323,684,683.6922622463662,200.0,683.692262,62,106800,243,106800
-128.62652514648437,250,107200,72.23676910400391,686,318.00661706656894,200.0,318.006617,62,107200,244,107200
-127.81074340820312,250,107600,67.78923162078857,688,700.7011599706844,200.0,700.70116,62,107600,245,107600
-130.73020904541016,250,108000,68.45474795532226,690,681.2610331951531,200.0,681.261033,62,108000,246,108000
-130.27942926025392,250,108400,68.59761345672608,692,334.23857197462013,200.0,334.238572,62,108400,247,108400
-130.7999439086914,250,108800,68.66288040161133,694,705.1532163456209,200.0,705.153216,62,108800,248,108800
-131.91478002929688,250,109200,71.22812783813477,696,658.7785785268528,200.0,658.778579,61,109200,249,109200
-132.8990591430664,250,109600,66.57755152893067,698,172.55640429123943,200.0,172.556404,61,109600,250,109600
-133.84847296142578,250,110000,70.84023034667969,700,731.4273170899124,200.0,731.427317,61,110000,251,110000
-133.08760034179687,250,110400,68.44733975219727,702,311.1514631567323,200.0,311.151463,61,110400,252,110400
-134.22872399902343,250,110800,68.34771571350097,704,701.5017044509974,200.0,701.501704,61,110800,253,110800
-133.52417712402342,250,111200,69.71568983459473,706,328.26612097023224,200.0,328.266121,61,111200,254,111200
-134.5295924682617,250,111600,71.26310046386719,708,720.0855494227677,200.0,720.085549,61,111600,255,111600
-136.48042065429686,250,112000,73.75484327697754,710,792.5715233583408,200.0,792.571523,61,112000,256,112000
-136.24243463134766,250,112400,69.37175644683838,712,358.634550777178,200.0,358.634551,61,112400,257,112400
-137.9466411743164,250,112800,68.53106803131104,714,713.3807105728793,200.0,713.380711,61,112800,258,112800
-138.72704388427735,250,113200,68.76279222106933,716,710.2601860725143,200.0,710.260186,60,113200,259,113200
-138.23671954345704,250,113600,68.40624048614502,718,806.2051088363754,200.0,806.205109,60,113600,260,113600
-140.42787548828124,250,114000,72.30302534484863,720,693.1420321772118,200.0,693.142032,60,114000,261,114000
-139.24425231933594,250,114400,70.11022888183594,722,479.9519712431033,200.0,479.951971,60,114400,262,114400
-139.9074598388672,250,114800,72.48983121490478,724,347.1451175710744,200.0,347.145118,60,114800,263,114800
-141.1724370727539,250,115200,71.47817993164062,726,724.1018150263578,200.0,724.101815,60,115200,264,115200
-142.09241162109376,250,115600,70.32560684204101,728,766.3187147000219,200.0,766.318715,60,115600,265,115600
-143.44761865234375,250,116000,65.60726389312744,730,372.5170832968754,200.0,372.517083,60,116000,266,116000
-143.2256244506836,250,116400,66.71022576904296,732,724.0192339048217,200.0,724.019234,60,116400,267,116400
-143.49426275634767,250,116800,64.83376781463623,734,343.4270254418811,200.0,343.427025,60,116800,268,116800
-143.77451110839843,250,117200,64.86052734375,736,327.6248247423657,200.0,327.624825,60,117200,269,117200
