eps_num,iter,critic_loss,actor_loss,csc_samples_neg,csc_samples_pos,train_acc,snap_iter,beta_score,main_critic_loss,main_actor_loss,main_beta_score,main_prox_critic,main_prox_actor,main_avg_prox_coef,tidx,avg_rewards,one_raw_reward
200,10000,0.040422133449465034,0.18765933215618133,200,204,0.9727722772277227,10,1.0,0.15003368586301805,0.036850637895986436,0.1686141,0.615736233741045,0.186736359000206,0.09999999999999998,0,-11.553838748963873,-14.839623150631548
200,10000,0.02729659788310528,0.08783343732357025,200,204,0.9777227722772277,10,1.0,0.17325207620859145,0.0442554422467947,0.18061209,0.6017799779772759,0.2919295686483383,0.09999999999999998,1,-4.321553696156642,0.6224751182615716
250,20000,35.267825508117674,-19.310661125183106,200,204,0.8787128712871287,10,1.0,5.9543455839157104,-13.186418685913086,0.7589866,1.8059903192520141,0.5725276446342469,0.09999999999999998,0,81.42214184322951,280.05012466416645
250,20000,27.541874408721924,-0.2893707036972046,200,204,0.7599009900990099,10,1.0,5.1780304479599,-3.098919310569763,0.7538816,1.2371518051624297,0.596500461101532,0.09999999999999998,1,-26.927836694425654,-16.648612578830218
300,30000,89.0321475982666,-44.51557312011719,200,204,0.7995049504950495,10,1.0,9.568576583862304,-23.60666877746582,0.5827015,1.5084614968299865,0.5909580886363983,0.09999999999999998,0,377.08769664237906,295.05813131072307
300,30000,25.567586135864257,-12.725979804992676,200,204,0.7920792079207921,10,1.0,8.189574937820435,-12.15443016052246,1.1186548,1.5469218134880065,0.7348951852321625,0.09999999999999998,1,35.56626913983807,52.20645993397597
350,40000,113.40534744262695,-80.39555969238282,200,204,0.7623762376237624,10,1.0,21.346881732940673,-59.5446060180664,0.9149604,1.2522349512577058,0.7337713003158569,0.09999999999999998,0,468.3441773757662,422.2335696771855
350,40000,34.00844306945801,-11.214832592010499,200,204,0.7821782178217822,10,1.0,6.051492133140564,-9.263344802856444,0.5767082,1.8276858139038086,0.9038939166069031,0.09999999999999998,1,119.85185015001126,158.81816726128872
400,50000,135.49007034301758,-116.64705352783203,200,204,0.7673267326732673,10,1.0,16.889252891540526,-52.2015852355957,0.49832273,1.7616310763359069,0.6031730580329895,0.09999999999999998,0,417.292913639338,517.638706606419
400,50000,73.12582340240479,0.5369571924209595,200,204,0.7772277227722773,10,1.0,18.190742378234862,-10.561966018676758,0.8748392,1.5363217353820802,0.9527418518066406,0.09999999999999998,1,171.22781031575238,129.45463075462465
450,60000,113.79754943847657,-133.20562133789062,200,204,0.7920792079207921,10,1.0,31.190258712768554,-103.37254272460937,1.0391518,1.7387208008766175,0.6655539131164551,0.09999999999999998,0,515.8203893708865,465.7375682986163
450,60000,54.15318202972412,-17.514934539794922,200,204,0.7821782178217822,10,1.0,11.452425346374511,-15.391354217529297,0.8184408,1.53663370013237,0.9068133568763733,0.09999999999999998,1,232.63013334603815,232.9918142390067
500,70000,362.21007537841797,-159.06336669921876,200,204,0.7995049504950495,10,1.0,36.78742866516113,-97.24702331542969,0.634606,1.5752700436115266,0.6805237448215484,0.09999999999999998,0,619.2330563505075,641.2722568198393
500,70000,138.83439083099364,-13.86320972442627,200,204,0.7896039603960396,10,1.0,25.41314853668213,-17.36167640686035,0.90283144,2.0698982000350954,0.7938586711883545,0.09999999999999998,1,279.26345369661794,265.08835687539926
550,80000,215.93326721191406,-173.83191833496093,200,204,0.7772277227722773,10,1.0,63.82699760437012,-134.34303009033204,0.84835196,1.490183606147766,0.7993148756027222,0.09999999999999998,0,515.2681408193081,576.3917984439404
550,80000,82.61869812011719,-3.923267889022827,200,204,0.8341584158415841,10,1.0,25.983529090881348,-36.32930801391601,1.5274377,2.2450053763389586,1.0159325909614563,0.09999999999999998,1,284.6669452559845,215.18003768005264
600,90000,376.86028442382815,-182.47440490722656,200,204,0.7772277227722773,10,1.0,63.834700927734374,-165.3647625732422,1.0445124,1.2154971313476564,0.939769537448883,0.09999999999999998,0,532.2696136732873,532.6976037521374
600,90000,183.5556182861328,-42.59736938476563,200,204,0.7599009900990099,10,1.0,47.479140777587894,-46.3130744934082,1.3449247,1.383792634010315,0.9519455075263977,0.09999999999999998,1,373.1118778701722,357.9393473115886
650,100000,266.4636459350586,-187.8070068359375,200,204,0.8242574257425742,10,1.0,54.2476114654541,-149.15565368652344,0.95506537,1.5325353455543518,0.8550354790687561,0.09999999999999998,0,551.2606089599351,567.5635752231334
650,100000,278.5382537841797,-55.77165832519531,200,204,0.7524752475247525,10,1.0,36.03903995513916,-38.53430221557617,0.62871325,1.9742847180366516,0.9441982746124268,0.09999999999999998,1,412.80488677038204,443.9896087168749
700,110000,279.87739791870115,-188.76368713378906,200,204,0.7698019801980198,10,1.0,75.9164353942871,-207.002158203125,1.1797018,1.2803424906730652,0.8537649321556091,0.09999999999999998,0,643.8946094009344,693.5253906724137
700,110000,274.15186977386475,-72.72614135742188,200,204,0.806930693069307,10,1.0,38.088837699890135,-45.28565292358398,0.54058313,2.5962959146499633,0.7824062085151673,0.09999999999999998,1,434.96758454828375,493.32334779464003
750,120000,171.7939838409424,-202.85013427734376,200,204,0.7945544554455446,10,1.0,55.94231895446777,-181.64390014648438,0.94711626,1.3255835711956023,0.8212629425525665,0.09999999999999998,0,651.4221935181448,671.9113226020065
